#Teff log_g M_div_h F606W F814W 
3789.4737 4.7368421 -0.78571429 -0.621 0.648
7210.5263 0.26315789 -1.6428571 0.064 0.313
3789.4737 4.7368421 -0.35714286 -0.698 0.643
3789.4737 4.7368421 0.071428571 -0.874 0.622
3789.4737 4.7368421 0.5 -1.239 0.556
4052.6316 4.7368421 -2.5 -0.346 0.707
4052.6316 4.7368421 -2.0714286 -0.372 0.691
4052.6316 4.7368421 -1.6428571 -0.391 0.681
4052.6316 4.7368421 -1.2142857 -0.407 0.676
4052.6316 4.7368421 -0.78571429 -0.431 0.67
4052.6316 4.7368421 -0.35714286 -0.48 0.659
4052.6316 4.7368421 0.071428571 -0.581 0.643
7210.5263 0.26315789 -1.2142857 0.066 0.307
4052.6316 4.7368421 0.5 -0.743 0.632
4315.7895 4.7368421 -2.5 -0.24 0.71
4315.7895 4.7368421 -2.0714286 -0.251 0.699
4315.7895 4.7368421 -1.6428571 -0.264 0.689
4315.7895 4.7368421 -1.2142857 -0.277 0.679
4315.7895 4.7368421 -0.78571429 -0.293 0.669
4315.7895 4.7368421 -0.35714286 -0.316 0.661
4315.7895 4.7368421 0.071428571 -0.343 0.667
4315.7895 4.7368421 0.5 -0.387 0.682
4578.9474 4.7368421 -2.5 -0.15 0.707
7210.5263 0.26315789 -0.78571429 0.073 0.314
4578.9474 4.7368421 -2.0714286 -0.153 0.699
4578.9474 4.7368421 -1.6428571 -0.158 0.687
4578.9474 4.7368421 -1.2142857 -0.164 0.677
4578.9474 4.7368421 -0.78571429 -0.168 0.673
4578.9474 4.7368421 -0.35714286 -0.171 0.678
4578.9474 4.7368421 0.071428571 -0.168 0.694
4578.9474 4.7368421 0.5 -0.172 0.714
4842.1053 4.7368421 -2.5 -0.084 0.69
4842.1053 4.7368421 -2.0714286 -0.08 0.687
4842.1053 4.7368421 -1.6428571 -0.077 0.68
7210.5263 0.26315789 -0.35714286 0.079 0.317
4842.1053 4.7368421 -1.2142857 -0.074 0.676
4842.1053 4.7368421 -0.78571429 -0.069 0.679
4842.1053 4.7368421 -0.35714286 -0.063 0.689
4842.1053 4.7368421 0.071428571 -0.05 0.709
4842.1053 4.7368421 0.5 -0.04 0.73
5105.2632 4.7368421 -2.5 -0.042 0.66
5105.2632 4.7368421 -2.0714286 -0.033 0.663
5105.2632 4.7368421 -1.6428571 -0.024 0.663
5105.2632 4.7368421 -1.2142857 -0.013 0.666
5105.2632 4.7368421 -0.78571429 -0.001 0.674
7210.5263 0.26315789 0.071428571 0.072 0.312
5105.2632 4.7368421 -0.35714286 0.012 0.687
5105.2632 4.7368421 0.071428571 0.032 0.709
5105.2632 4.7368421 0.5 0.05 0.733
5368.4211 4.7368421 -2.5 -0.02 0.617
5368.4211 4.7368421 -2.0714286 -0.008 0.625
5368.4211 4.7368421 -1.6428571 0.005 0.633
5368.4211 4.7368421 -1.2142857 0.023 0.643
5368.4211 4.7368421 -0.78571429 0.042 0.656
5368.4211 4.7368421 -0.35714286 0.061 0.672
5368.4211 4.7368421 0.071428571 0.087 0.698
7210.5263 0.26315789 0.5 0.127 0.369
5368.4211 4.7368421 0.5 0.112 0.725
5631.5789 4.7368421 -2.5 -0.013 0.568
5631.5789 4.7368421 -2.0714286 -0.001 0.577
5631.5789 4.7368421 -1.6428571 0.016 0.589
5631.5789 4.7368421 -1.2142857 0.038 0.605
5631.5789 4.7368421 -0.78571429 0.064 0.625
5631.5789 4.7368421 -0.35714286 0.089 0.645
5631.5789 4.7368421 0.071428571 0.121 0.674
5631.5789 4.7368421 0.5 0.152 0.706
5894.7368 4.7368421 -2.5 -0.013 0.516
7473.6842 0.26315789 -2.5 0.223 0.343
5894.7368 4.7368421 -2.0714286 -0.002 0.525
5894.7368 4.7368421 -1.6428571 0.015 0.539
5894.7368 4.7368421 -1.2142857 0.04 0.559
5894.7368 4.7368421 -0.78571429 0.071 0.583
5894.7368 4.7368421 -0.35714286 0.102 0.609
5894.7368 4.7368421 0.071428571 0.14 0.642
5894.7368 4.7368421 0.5 0.176 0.677
6157.8947 4.7368421 -2.5 -0.017 0.466
6157.8947 4.7368421 -2.0714286 -0.006 0.475
6157.8947 4.7368421 -1.6428571 0.01 0.488
7473.6842 0.26315789 -2.0714286 0.01 0.228
6157.8947 4.7368421 -1.2142857 0.035 0.509
6157.8947 4.7368421 -0.78571429 0.068 0.535
6157.8947 4.7368421 -0.35714286 0.104 0.565
6157.8947 4.7368421 0.071428571 0.148 0.602
6157.8947 4.7368421 0.5 0.189 0.64
6421.0526 4.7368421 -2.5 -0.022 0.418
6421.0526 4.7368421 -2.0714286 -0.011 0.426
6421.0526 4.7368421 -1.6428571 0.004 0.439
6421.0526 4.7368421 -1.2142857 0.028 0.459
6421.0526 4.7368421 -0.78571429 0.061 0.485
7473.6842 0.26315789 -1.6428571 -0.002 0.226
6421.0526 4.7368421 -0.35714286 0.1 0.517
6421.0526 4.7368421 0.071428571 0.148 0.557
6421.0526 4.7368421 0.5 0.193 0.597
6684.2105 4.7368421 -2.5 -0.025 0.372
6684.2105 4.7368421 -2.0714286 -0.015 0.38
6684.2105 4.7368421 -1.6428571 -0 0.392
6684.2105 4.7368421 -1.2142857 0.022 0.41
6684.2105 4.7368421 -0.78571429 0.053 0.435
6684.2105 4.7368421 -0.35714286 0.092 0.467
6684.2105 4.7368421 0.071428571 0.142 0.508
7473.6842 0.26315789 -1.2142857 -0.004 0.239
3789.4737 0 -0.35714286 -0.851 0.462
6684.2105 4.7368421 0.5 0.192 0.551
6947.3684 4.7368421 -2.5 -0.027 0.327
6947.3684 4.7368421 -2.0714286 -0.018 0.335
6947.3684 4.7368421 -1.6428571 -0.004 0.346
6947.3684 4.7368421 -1.2142857 0.016 0.362
6947.3684 4.7368421 -0.78571429 0.045 0.386
6947.3684 4.7368421 -0.35714286 0.083 0.416
6947.3684 4.7368421 0.071428571 0.133 0.457
6947.3684 4.7368421 0.5 0.185 0.501
7210.5263 4.7368421 -2.5 -0.028 0.285
7473.6842 0.26315789 -0.78571429 0.013 0.257
7210.5263 4.7368421 -2.0714286 -0.02 0.291
7210.5263 4.7368421 -1.6428571 -0.007 0.301
7210.5263 4.7368421 -1.2142857 0.011 0.316
7210.5263 4.7368421 -0.78571429 0.038 0.337
7210.5263 4.7368421 -0.35714286 0.074 0.365
7210.5263 4.7368421 0.071428571 0.122 0.404
3000 0 -1.6428571 -2.413 0.161
7210.5263 4.7368421 0.5 0.174 0.448
7473.6842 4.7368421 -2.5 -0.032 0.239
7473.6842 4.7368421 -2.0714286 -0.021 0.247
7473.6842 4.7368421 -1.6428571 -0.01 0.256
7473.6842 0.26315789 -0.35714286 0.091 0.3
7473.6842 4.7368421 -1.2142857 0.007 0.269
7473.6842 4.7368421 -0.78571429 0.031 0.288
7473.6842 4.7368421 -0.35714286 0.064 0.314
7473.6842 4.7368421 0.071428571 0.109 0.35
7473.6842 4.7368421 0.5 0.16 0.392
7736.8421 4.7368421 -2.5 -0.033 0.195
7736.8421 4.7368421 -2.0714286 -0.023 0.203
7736.8421 4.7368421 -1.6428571 -0.013 0.211
7736.8421 4.7368421 -1.2142857 0.002 0.222
7736.8421 4.7368421 -0.78571429 0.023 0.239
7473.6842 0.26315789 0.071428571 0.166 0.394
7736.8421 4.7368421 -0.35714286 0.053 0.262
7736.8421 4.7368421 0.071428571 0.093 0.294
7736.8421 4.7368421 0.5 0.143 0.334
8000 4.7368421 -2.5 -0.031 0.153
8000 4.7368421 -2.0714286 -0.025 0.158
8000 4.7368421 -1.6428571 -0.016 0.164
8000 4.7368421 -1.2142857 -0.005 0.174
8000 4.7368421 -0.78571429 0.013 0.188
8000 4.7368421 -0.35714286 0.04 0.209
8000 4.7368421 0.071428571 0.077 0.237
7473.6842 0.26315789 0.5 0.271 0.502
8000 4.7368421 0.5 0.122 0.274
3000 5 -2.5 -0.923 0.842
3000 5 -2.0714286 -1.166 0.719
3000 5 -1.6428571 -1.416 0.603
3000 5 -1.2142857 -1.697 0.498
3000 5 -0.78571429 -2.03 0.406
3000 5 -0.35714286 -2.386 0.324
3000 5 0.071428571 -2.661 0.241
3000 5 0.5 -2.809 0.149
3263.1579 5 -2.5 -0.757 0.785
7736.8421 0.26315789 -2.5 0.384 0.483
3263.1579 5 -2.0714286 -0.914 0.699
3263.1579 5 -1.6428571 -1.05 0.626
3263.1579 5 -1.2142857 -1.177 0.57
3263.1579 5 -0.78571429 -1.325 0.533
3263.1579 5 -0.35714286 -1.538 0.504
3263.1579 5 0.071428571 -1.825 0.456
3263.1579 5 0.5 -2.129 0.366
3526.3158 5 -2.5 -0.591 0.748
3526.3158 5 -2.0714286 -0.687 0.695
3526.3158 5 -1.6428571 -0.767 0.652
7736.8421 0.26315789 -2.0714286 0.235 0.381
3526.3158 5 -1.2142857 -0.832 0.624
3526.3158 5 -0.78571429 -0.904 0.611
3526.3158 5 -0.35714286 -1.031 0.601
3526.3158 5 0.071428571 -1.273 0.574
3526.3158 5 0.5 -1.645 0.497
3789.4737 5 -2.5 -0.445 0.729
3789.4737 5 -2.0714286 -0.5 0.698
3789.4737 5 -1.6428571 -0.545 0.675
3789.4737 5 -1.2142857 -0.581 0.662
3789.4737 5 -0.78571429 -0.621 0.658
7736.8421 0.26315789 -1.6428571 0.263 0.405
3789.4737 5 -0.35714286 -0.692 0.653
3789.4737 5 0.071428571 -0.844 0.639
3789.4737 5 0.5 -1.15 0.592
4052.6316 5 -2.5 -0.333 0.72
4052.6316 5 -2.0714286 -0.362 0.703
4052.6316 5 -1.6428571 -0.384 0.692
4052.6316 5 -1.2142857 -0.402 0.686
4052.6316 5 -0.78571429 -0.424 0.683
4052.6316 5 -0.35714286 -0.465 0.677
4052.6316 5 0.071428571 -0.552 0.667
7736.8421 0.26315789 -1.2142857 0.292 0.427
4052.6316 5 0.5 -0.726 0.651
4315.7895 5 -2.5 -0.233 0.718
4315.7895 5 -2.0714286 -0.245 0.708
4315.7895 5 -1.6428571 -0.257 0.7
4315.7895 5 -1.2142857 -0.269 0.694
4315.7895 5 -0.78571429 -0.284 0.688
4315.7895 5 -0.35714286 -0.307 0.681
4315.7895 5 0.071428571 -0.342 0.681
4315.7895 5 0.5 -0.401 0.689
4578.9474 5 -2.5 -0.146 0.714
7736.8421 0.26315789 -0.78571429 0.271 0.425
4578.9474 5 -2.0714286 -0.148 0.707
4578.9474 5 -1.6428571 -0.153 0.698
4578.9474 5 -1.2142857 -0.159 0.69
4578.9474 5 -0.78571429 -0.166 0.685
4578.9474 5 -0.35714286 -0.172 0.685
4578.9474 5 0.071428571 -0.173 0.699
4578.9474 5 0.5 -0.181 0.718
4842.1053 5 -2.5 -0.081 0.697
4842.1053 5 -2.0714286 -0.076 0.695
4842.1053 5 -1.6428571 -0.074 0.688
3789.4737 0 0.071428571 -0.883 0.485
7736.8421 0.26315789 -0.35714286 0.271 0.441
4842.1053 5 -1.2142857 -0.071 0.683
4842.1053 5 -0.78571429 -0.068 0.684
4842.1053 5 -0.35714286 -0.063 0.693
4842.1053 5 0.071428571 -0.052 0.712
4842.1053 5 0.5 -0.044 0.733
5105.2632 5 -2.5 -0.038 0.667
5105.2632 5 -2.0714286 -0.029 0.67
5105.2632 5 -1.6428571 -0.02 0.67
5105.2632 5 -1.2142857 -0.01 0.672
5105.2632 5 -0.78571429 0.001 0.679
7736.8421 0.26315789 0.071428571 0.245 0.446
5105.2632 5 -0.35714286 0.013 0.69
5105.2632 5 0.071428571 0.031 0.712
5105.2632 5 0.5 0.048 0.735
5368.4211 5 -2.5 -0.015 0.625
5368.4211 5 -2.0714286 -0.003 0.633
5368.4211 5 -1.6428571 0.01 0.64
5368.4211 5 -1.2142857 0.027 0.648
5368.4211 5 -0.78571429 0.045 0.66
5368.4211 5 -0.35714286 0.062 0.675
5368.4211 5 0.071428571 0.087 0.7
7736.8421 0.26315789 0.5 0.21 0.416
5368.4211 5 0.5 0.111 0.727
5631.5789 5 -2.5 -0.007 0.576
5631.5789 5 -2.0714286 0.005 0.585
5631.5789 5 -1.6428571 0.021 0.596
5631.5789 5 -1.2142857 0.043 0.612
5631.5789 5 -0.78571429 0.067 0.629
5631.5789 5 -0.35714286 0.091 0.648
5631.5789 5 0.071428571 0.122 0.677
5631.5789 5 0.5 0.152 0.708
5894.7368 5 -2.5 -0.009 0.523
8000 0.26315789 -2.5 0.239 0.233
5894.7368 5 -2.0714286 0.003 0.532
5894.7368 5 -1.6428571 0.02 0.545
5894.7368 5 -1.2142857 0.044 0.565
5894.7368 5 -0.78571429 0.074 0.588
5894.7368 5 -0.35714286 0.104 0.612
5894.7368 5 0.071428571 0.141 0.644
5894.7368 5 0.5 0.176 0.679
6157.8947 5 -2.5 -0.015 0.47
6157.8947 5 -2.0714286 -0.004 0.479
6157.8947 5 -1.6428571 0.012 0.493
8000 0.26315789 -2.0714286 0.261 0.236
6157.8947 5 -1.2142857 0.037 0.513
6157.8947 5 -0.78571429 0.07 0.539
6157.8947 5 -0.35714286 0.106 0.568
6157.8947 5 0.071428571 0.148 0.604
6157.8947 5 0.5 0.189 0.642
6421.0526 5 -2.5 -0.023 0.419
6421.0526 5 -2.0714286 -0.013 0.428
6421.0526 5 -1.6428571 0.003 0.441
6421.0526 5 -1.2142857 0.027 0.461
6421.0526 5 -0.78571429 0.06 0.487
8000 0.26315789 -1.6428571 0.271 0.259
6421.0526 5 -0.35714286 0.099 0.519
6421.0526 5 0.071428571 0.147 0.559
6421.0526 5 0.5 0.192 0.599
6684.2105 5 -2.5 -0.03 0.371
6684.2105 5 -2.0714286 -0.02 0.379
6684.2105 5 -1.6428571 -0.005 0.391
6684.2105 5 -1.2142857 0.018 0.41
6684.2105 5 -0.78571429 0.049 0.435
6684.2105 5 -0.35714286 0.089 0.468
6684.2105 5 0.071428571 0.14 0.509
8000 0.26315789 -1.2142857 0.332 0.278
6684.2105 5 0.5 0.19 0.552
6947.3684 5 -2.5 -0.036 0.324
6947.3684 5 -2.0714286 -0.026 0.332
6947.3684 5 -1.6428571 -0.012 0.344
6947.3684 5 -1.2142857 0.009 0.36
6947.3684 5 -0.78571429 0.039 0.384
6947.3684 5 -0.35714286 0.077 0.416
6947.3684 5 0.071428571 0.128 0.457
6947.3684 5 0.5 0.182 0.502
7210.5263 5 -2.5 -0.04 0.28
8000 0.26315789 -0.78571429 0.358 0.281
7210.5263 5 -2.0714286 -0.031 0.287
7210.5263 5 -1.6428571 -0.018 0.297
7210.5263 5 -1.2142857 0.001 0.312
7210.5263 5 -0.78571429 0.029 0.334
7210.5263 5 -0.35714286 0.065 0.364
7210.5263 5 0.071428571 0.115 0.404
7210.5263 5 0.5 0.17 0.449
7473.6842 5 -2.5 -0.043 0.236
7473.6842 5 -2.0714286 -0.035 0.242
7473.6842 5 -1.6428571 -0.024 0.251
8000 0.26315789 -0.35714286 0.353 0.301
7473.6842 5 -1.2142857 -0.006 0.265
7473.6842 5 -0.78571429 0.019 0.285
7473.6842 5 -0.35714286 0.053 0.312
7473.6842 5 0.071428571 0.1 0.349
7473.6842 5 0.5 0.154 0.394
7736.8421 5 -2.5 -0.046 0.192
7736.8421 5 -2.0714286 -0.039 0.198
7736.8421 5 -1.6428571 -0.028 0.206
7736.8421 5 -1.2142857 -0.013 0.218
7736.8421 5 -0.78571429 0.01 0.235
8000 0.26315789 0.071428571 0.281 0.293
7736.8421 5 -0.35714286 0.041 0.26
7736.8421 5 0.071428571 0.084 0.294
7736.8421 5 0.5 0.136 0.336
8000 5 -2.5 -0.049 0.148
8000 5 -2.0714286 -0.043 0.153
8000 5 -1.6428571 -0.034 0.16
8000 5 -1.2142857 -0.02 0.17
8000 5 -0.78571429 -0.001 0.185
8000 5 -0.35714286 0.028 0.207
8000 5 0.071428571 0.066 0.237
8000 0.26315789 0.5 0.168 0.215
8000 5 0.5 0.115 0.276
3789.4737 0 0.5 -0.971 0.509
3000 0.52631579 -2.5 -1.665 0.309
3000 0.52631579 -2.0714286 -1.789 0.317
3000 0.52631579 -1.6428571 -2.145 0.27
3000 0.52631579 -1.2142857 -2.756 0.141
3000 0.52631579 -0.78571429 -3.519 -0.094
3000 0.52631579 -0.35714286 -4.175 -0.454
3000 0.52631579 0.071428571 -4.606 -0.902
3000 0.52631579 0.5 -4.927 -1.323
3263.1579 0.52631579 -2.5 -1.441 0.308
3263.1579 0.52631579 -2.0714286 -1.437 0.316
4052.6316 0 -2.5 -0.739 0.611
3263.1579 0.52631579 -1.6428571 -1.566 0.289
3263.1579 0.52631579 -1.2142857 -1.869 0.228
3263.1579 0.52631579 -0.78571429 -2.361 0.121
3263.1579 0.52631579 -0.35714286 -2.982 -0.051
3263.1579 0.52631579 0.071428571 -3.523 -0.273
3263.1579 0.52631579 0.5 -3.888 -0.497
3526.3158 0.52631579 -2.5 -1.208 0.356
3526.3158 0.52631579 -2.0714286 -1.168 0.349
3526.3158 0.52631579 -1.6428571 -1.167 0.337
3526.3158 0.52631579 -1.2142857 -1.214 0.324
4052.6316 0 -2.0714286 -0.682 0.595
3526.3158 0.52631579 -0.78571429 -1.32 0.313
3526.3158 0.52631579 -0.35714286 -1.501 0.303
3526.3158 0.52631579 0.071428571 -1.74 0.299
3526.3158 0.52631579 0.5 -2.046 0.274
3789.4737 0.52631579 -2.5 -0.919 0.47
3789.4737 0.52631579 -2.0714286 -0.875 0.458
3789.4737 0.52631579 -1.6428571 -0.84 0.45
3789.4737 0.52631579 -1.2142857 -0.814 0.449
3789.4737 0.52631579 -0.78571429 -0.801 0.454
3789.4737 0.52631579 -0.35714286 -0.815 0.462
4052.6316 0 -1.6428571 -0.632 0.583
3789.4737 0.52631579 0.071428571 -0.86 0.484
3789.4737 0.52631579 0.5 -0.96 0.507
4052.6316 0.52631579 -2.5 -0.625 0.597
4052.6316 0.52631579 -2.0714286 -0.594 0.584
4052.6316 0.52631579 -1.6428571 -0.564 0.572
4052.6316 0.52631579 -1.2142857 -0.536 0.566
4052.6316 0.52631579 -0.78571429 -0.512 0.566
4052.6316 0.52631579 -0.35714286 -0.496 0.569
4052.6316 0.52631579 0.071428571 -0.488 0.586
4052.6316 0.52631579 0.5 -0.505 0.607
4052.6316 0 -1.2142857 -0.588 0.576
4315.7895 0.52631579 -2.5 -0.395 0.673
4315.7895 0.52631579 -2.0714286 -0.378 0.666
4315.7895 0.52631579 -1.6428571 -0.357 0.657
4315.7895 0.52631579 -1.2142857 -0.335 0.649
4315.7895 0.52631579 -0.78571429 -0.312 0.646
4315.7895 0.52631579 -0.35714286 -0.293 0.645
4315.7895 0.52631579 0.071428571 -0.274 0.658
4315.7895 0.52631579 0.5 -0.266 0.676
4578.9474 0.52631579 -2.5 -0.226 0.703
4578.9474 0.52631579 -2.0714286 -0.217 0.704
4052.6316 0 -0.78571429 -0.55 0.574
4578.9474 0.52631579 -1.6428571 -0.204 0.702
4578.9474 0.52631579 -1.2142857 -0.188 0.7
4578.9474 0.52631579 -0.78571429 -0.168 0.698
4578.9474 0.52631579 -0.35714286 -0.148 0.698
4578.9474 0.52631579 0.071428571 -0.126 0.708
4578.9474 0.52631579 0.5 -0.11 0.723
4842.1053 0.52631579 -2.5 -0.108 0.703
4842.1053 0.52631579 -2.0714286 -0.102 0.707
4842.1053 0.52631579 -1.6428571 -0.093 0.712
4052.6316 0 -0.35714286 -0.525 0.575
4842.1053 0.52631579 -1.2142857 -0.079 0.718
4842.1053 0.52631579 -0.78571429 -0.062 0.723
4842.1053 0.52631579 -0.35714286 -0.043 0.727
4842.1053 0.52631579 0.071428571 -0.02 0.739
4842.1053 0.52631579 0.5 0.002 0.753
5105.2632 0.52631579 -2.5 -0.028 0.685
5105.2632 0.52631579 -2.0714286 -0.022 0.691
5105.2632 0.52631579 -1.6428571 -0.013 0.698
5105.2632 0.52631579 -1.2142857 0 0.709
5105.2632 0.52631579 -0.78571429 0.017 0.722
4052.6316 0 0.071428571 -0.509 0.591
5105.2632 0.52631579 -0.35714286 0.035 0.733
5105.2632 0.52631579 0.071428571 0.059 0.75
5105.2632 0.52631579 0.5 0.085 0.767
5368.4211 0.52631579 -2.5 0.027 0.658
5368.4211 0.52631579 -2.0714286 0.034 0.664
5368.4211 0.52631579 -1.6428571 0.043 0.672
5368.4211 0.52631579 -1.2142857 0.057 0.684
5368.4211 0.52631579 -0.78571429 0.074 0.7
5368.4211 0.52631579 -0.35714286 0.094 0.718
5368.4211 0.52631579 0.071428571 0.12 0.741
5368.4211 0.52631579 0.5 0.145 0.764
4052.6316 0 0.5 -0.52 0.612
5631.5789 0.52631579 -2.5 0.063 0.622
3000 0 -1.2142857 -3.171 0.014
5631.5789 0.52631579 -2.0714286 0.073 0.626
5631.5789 0.52631579 -1.6428571 0.082 0.637
5631.5789 0.52631579 -1.2142857 0.098 0.65
5631.5789 0.52631579 -0.78571429 0.115 0.667
5631.5789 0.52631579 -0.35714286 0.137 0.686
5631.5789 0.52631579 0.071428571 0.163 0.714
5631.5789 0.52631579 0.5 0.19 0.742
5894.7368 0.52631579 -2.5 0.086 0.577
5894.7368 0.52631579 -2.0714286 0.094 0.582
4315.7895 0 -2.5 -0.469 0.707
5894.7368 0.52631579 -1.6428571 0.107 0.589
5894.7368 0.52631579 -1.2142857 0.121 0.604
5894.7368 0.52631579 -0.78571429 0.144 0.625
5894.7368 0.52631579 -0.35714286 0.167 0.647
5894.7368 0.52631579 0.071428571 0.192 0.672
5894.7368 0.52631579 0.5 0.222 0.706
6157.8947 0.52631579 -2.5 0.123 0.54
6157.8947 0.52631579 -2.0714286 0.117 0.541
6157.8947 0.52631579 -1.6428571 0.128 0.548
6157.8947 0.52631579 -1.2142857 0.138 0.56
4315.7895 0 -2.0714286 -0.436 0.691
6157.8947 0.52631579 -0.78571429 0.161 0.579
6157.8947 0.52631579 -0.35714286 0.188 0.601
6157.8947 0.52631579 0.071428571 0.212 0.628
6157.8947 0.52631579 0.5 0.243 0.661
6421.0526 0.52631579 -2.5 0.143 0.495
6421.0526 0.52631579 -2.0714286 0.133 0.498
6421.0526 0.52631579 -1.6428571 0.131 0.509
6421.0526 0.52631579 -1.2142857 0.143 0.52
6421.0526 0.52631579 -0.78571429 0.162 0.539
6421.0526 0.52631579 -0.35714286 0.19 0.557
4315.7895 0 -1.6428571 -0.403 0.678
6421.0526 0.52631579 0.071428571 0.214 0.59
6421.0526 0.52631579 0.5 0.245 0.612
6684.2105 0.52631579 -2.5 0.04 0.358
6684.2105 0.52631579 -2.0714286 0.122 0.447
6684.2105 0.52631579 -1.6428571 0.156 0.466
6684.2105 0.52631579 -1.2142857 0.154 0.468
6684.2105 0.52631579 -0.78571429 0.172 0.484
6684.2105 0.52631579 -0.35714286 0.187 0.502
6684.2105 0.52631579 0.071428571 0.205 0.517
6684.2105 0.52631579 0.5 0.24 0.556
4315.7895 0 -1.2142857 -0.372 0.667
6947.3684 0.52631579 -2.5 -0.045 0.235
6947.3684 0.52631579 -2.0714286 0.104 0.375
6947.3684 0.52631579 -1.6428571 0.158 0.419
6947.3684 0.52631579 -1.2142857 0.146 0.405
6947.3684 0.52631579 -0.78571429 0.18 0.425
6947.3684 0.52631579 -0.35714286 0.151 0.419
6947.3684 0.52631579 0.071428571 0.162 0.423
6947.3684 0.52631579 0.5 0.204 0.467
7210.5263 0.52631579 -2.5 0.029 0.231
7210.5263 0.52631579 -2.0714286 0.072 0.305
4315.7895 0 -0.78571429 -0.342 0.66
7210.5263 0.52631579 -1.6428571 0.085 0.321
7210.5263 0.52631579 -1.2142857 0.088 0.318
7210.5263 0.52631579 -0.78571429 0.096 0.325
7210.5263 0.52631579 -0.35714286 0.104 0.33
7210.5263 0.52631579 0.071428571 0.104 0.331
7210.5263 0.52631579 0.5 0.151 0.38
7473.6842 0.52631579 -2.5 0.189 0.32
7473.6842 0.52631579 -2.0714286 0.034 0.237
7473.6842 0.52631579 -1.6428571 0.027 0.237
4315.7895 0 -0.35714286 -0.315 0.656
7473.6842 0.52631579 -1.2142857 0.028 0.249
7473.6842 0.52631579 -0.78571429 0.044 0.264
7473.6842 0.52631579 -0.35714286 0.106 0.3
7473.6842 0.52631579 0.071428571 0.168 0.375
7473.6842 0.52631579 0.5 0.254 0.463
7736.8421 0.52631579 -2.5 0.305 0.411
7736.8421 0.52631579 -2.0714286 0.196 0.337
7736.8421 0.52631579 -1.6428571 0.219 0.357
7736.8421 0.52631579 -1.2142857 0.244 0.375
7736.8421 0.52631579 -0.78571429 0.232 0.378
4315.7895 0 0.071428571 -0.291 0.666
7736.8421 0.52631579 -0.35714286 0.237 0.393
7736.8421 0.52631579 0.071428571 0.223 0.402
7736.8421 0.52631579 0.5 0.204 0.386
8000 0.52631579 -2.5 0.197 0.213
8000 0.52631579 -2.0714286 0.215 0.216
8000 0.52631579 -1.6428571 0.226 0.236
8000 0.52631579 -1.2142857 0.276 0.253
8000 0.52631579 -0.78571429 0.299 0.259
8000 0.52631579 -0.35714286 0.3 0.278
8000 0.52631579 0.071428571 0.249 0.276
8000 0.52631579 0.5 0.166 0.221
4315.7895 0 0.5 -0.278 0.683
3000 0.78947368 -2.5 -1.531 0.36
3000 0.78947368 -2.0714286 -1.648 0.355
3000 0.78947368 -1.6428571 -2.03 0.306
3000 0.78947368 -1.2142857 -2.613 0.192
3000 0.78947368 -0.78571429 -3.343 -0.024
3000 0.78947368 -0.35714286 -4 -0.362
3000 0.78947368 0.071428571 -4.436 -0.789
3000 0.78947368 0.5 -4.746 -1.22
3263.1579 0.78947368 -2.5 -1.351 0.338
3263.1579 0.78947368 -2.0714286 -1.359 0.339
4578.9474 0 -2.5 -0.262 0.735
3263.1579 0.78947368 -1.6428571 -1.479 0.323
3263.1579 0.78947368 -1.2142857 -1.774 0.264
3263.1579 0.78947368 -0.78571429 -2.261 0.157
3263.1579 0.78947368 -0.35714286 -2.88 -0.015
3263.1579 0.78947368 0.071428571 -3.438 -0.246
3263.1579 0.78947368 0.5 -3.849 -0.502
3526.3158 0.78947368 -2.5 -1.126 0.38
3526.3158 0.78947368 -2.0714286 -1.097 0.372
3526.3158 0.78947368 -1.6428571 -1.11 0.356
3526.3158 0.78947368 -1.2142857 -1.172 0.339
4578.9474 0 -2.0714286 -0.246 0.732
3000 0 -0.78571429 -3.967 -0.258
3526.3158 0.78947368 -0.78571429 -1.295 0.323
3526.3158 0.78947368 -0.35714286 -1.494 0.308
3526.3158 0.78947368 0.071428571 -1.748 0.297
3526.3158 0.78947368 0.5 -2.062 0.266
3789.4737 0.78947368 -2.5 -0.864 0.475
3789.4737 0.78947368 -2.0714286 -0.832 0.46
3789.4737 0.78947368 -1.6428571 -0.808 0.451
3789.4737 0.78947368 -1.2142857 -0.791 0.449
3789.4737 0.78947368 -0.78571429 -0.787 0.454
3789.4737 0.78947368 -0.35714286 -0.809 0.463
4578.9474 0 -1.6428571 -0.229 0.728
3789.4737 0.78947368 0.071428571 -0.862 0.484
3789.4737 0.78947368 0.5 -0.969 0.506
4052.6316 0.78947368 -2.5 -0.588 0.593
4052.6316 0.78947368 -2.0714286 -0.564 0.578
4052.6316 0.78947368 -1.6428571 -0.541 0.566
4052.6316 0.78947368 -1.2142857 -0.52 0.561
4052.6316 0.78947368 -0.78571429 -0.501 0.563
4052.6316 0.78947368 -0.35714286 -0.49 0.567
4052.6316 0.78947368 0.071428571 -0.484 0.585
4052.6316 0.78947368 0.5 -0.504 0.606
4578.9474 0 -1.2142857 -0.209 0.724
4315.7895 0.78947368 -2.5 -0.374 0.666
4315.7895 0.78947368 -2.0714286 -0.359 0.657
4315.7895 0.78947368 -1.6428571 -0.342 0.647
4315.7895 0.78947368 -1.2142857 -0.323 0.641
4315.7895 0.78947368 -0.78571429 -0.304 0.64
4315.7895 0.78947368 -0.35714286 -0.287 0.641
4315.7895 0.78947368 0.071428571 -0.27 0.655
