#Teff log_g M_div_h F606W F814W 
4578.9474 0.78947368 -2.5 -0.215 0.69
4578.9474 0 -0.78571429 -0.187 0.711
4578.9474 0.78947368 -2.0714286 -0.206 0.687
4578.9474 0.78947368 -1.6428571 -0.194 0.682
4578.9474 0.78947368 -1.2142857 -0.182 0.681
4578.9474 0.78947368 -0.78571429 -0.168 0.684
4578.9474 0.78947368 -0.35714286 -0.152 0.694
4578.9474 0.78947368 0.071428571 -0.138 0.712
4578.9474 0.78947368 0.5 -0.13 0.737
4842.1053 0.78947368 -2.5 -0.106 0.691
4842.1053 0.78947368 -2.0714286 -0.099 0.694
4842.1053 0.78947368 -1.6428571 -0.089 0.697
4578.9474 0 -0.35714286 -0.168 0.715
4842.1053 0.78947368 -1.2142857 -0.076 0.701
4842.1053 0.78947368 -0.78571429 -0.062 0.707
4842.1053 0.78947368 -0.35714286 -0.045 0.718
4842.1053 0.78947368 0.071428571 -0.027 0.737
4842.1053 0.78947368 0.5 -0.012 0.764
5105.2632 0.78947368 -2.5 -0.03 0.675
5105.2632 0.78947368 -2.0714286 -0.024 0.68
5105.2632 0.78947368 -1.6428571 -0.013 0.688
5105.2632 0.78947368 -1.2142857 0 0.697
5105.2632 0.78947368 -0.78571429 0.016 0.708
4578.9474 0 0.071428571 -0.15 0.727
5105.2632 0.78947368 -0.35714286 0.035 0.723
5105.2632 0.78947368 0.071428571 0.055 0.743
5105.2632 0.78947368 0.5 0.074 0.772
5368.4211 0.78947368 -2.5 0.022 0.648
5368.4211 0.78947368 -2.0714286 0.03 0.655
5368.4211 0.78947368 -1.6428571 0.041 0.664
5368.4211 0.78947368 -1.2142857 0.055 0.676
5368.4211 0.78947368 -0.78571429 0.074 0.691
5368.4211 0.78947368 -0.35714286 0.095 0.71
5368.4211 0.78947368 0.071428571 0.118 0.733
4578.9474 0 0.5 -0.139 0.749
5368.4211 0.78947368 0.5 0.139 0.764
5631.5789 0.78947368 -2.5 0.061 0.615
5631.5789 0.78947368 -2.0714286 0.067 0.622
5631.5789 0.78947368 -1.6428571 0.079 0.631
5631.5789 0.78947368 -1.2142857 0.094 0.645
5631.5789 0.78947368 -0.78571429 0.116 0.662
5631.5789 0.78947368 -0.35714286 0.139 0.683
5631.5789 0.78947368 0.071428571 0.164 0.709
5631.5789 0.78947368 0.5 0.188 0.741
5894.7368 0.78947368 -2.5 0.084 0.574
5894.7368 0.78947368 -2.0714286 0.093 0.581
4842.1053 0 -2.5 -0.105 0.73
5894.7368 0.78947368 -1.6428571 0.107 0.59
5894.7368 0.78947368 -1.2142857 0.124 0.604
5894.7368 0.78947368 -0.78571429 0.143 0.624
5894.7368 0.78947368 -0.35714286 0.167 0.644
5894.7368 0.78947368 0.071428571 0.197 0.671
5894.7368 0.78947368 0.5 0.223 0.706
6157.8947 0.78947368 -2.5 0.108 0.533
6157.8947 0.78947368 -2.0714286 0.116 0.542
6157.8947 0.78947368 -1.6428571 0.125 0.547
6157.8947 0.78947368 -1.2142857 0.14 0.559
4842.1053 0 -2.0714286 -0.102 0.733
6157.8947 0.78947368 -0.78571429 0.167 0.582
6157.8947 0.78947368 -0.35714286 0.192 0.605
6157.8947 0.78947368 0.071428571 0.216 0.627
6157.8947 0.78947368 0.5 0.244 0.663
6421.0526 0.78947368 -2.5 0.12 0.496
6421.0526 0.78947368 -2.0714286 0.127 0.5
6421.0526 0.78947368 -1.6428571 0.136 0.51
6421.0526 0.78947368 -1.2142857 0.148 0.521
6421.0526 0.78947368 -0.78571429 0.174 0.538
6421.0526 0.78947368 -0.35714286 0.195 0.559
4842.1053 0 -1.6428571 -0.094 0.736
6421.0526 0.78947368 0.071428571 0.228 0.588
6421.0526 0.78947368 0.5 0.258 0.62
6684.2105 0.78947368 -2.5 0.122 0.445
6684.2105 0.78947368 -2.0714286 0.13 0.451
6684.2105 0.78947368 -1.6428571 0.14 0.459
6684.2105 0.78947368 -1.2142857 0.153 0.469
6684.2105 0.78947368 -0.78571429 0.172 0.484
6684.2105 0.78947368 -0.35714286 0.2 0.497
6684.2105 0.78947368 0.071428571 0.202 0.513
6684.2105 0.78947368 0.5 0.253 0.557
4842.1053 0 -1.2142857 -0.082 0.739
3000 0 -0.35714286 -5.04 -1.073
6947.3684 0.78947368 -2.5 0.138 0.397
6947.3684 0.78947368 -2.0714286 0.144 0.399
6947.3684 0.78947368 -1.6428571 0.145 0.404
6947.3684 0.78947368 -1.2142857 0.141 0.399
6947.3684 0.78947368 -0.78571429 0.168 0.425
6947.3684 0.78947368 -0.35714286 0.173 0.42
6947.3684 0.78947368 0.071428571 0.167 0.426
6947.3684 0.78947368 0.5 0.218 0.466
7210.5263 0.78947368 -2.5 0.053 0.299
4842.1053 0 -0.78571429 -0.067 0.74
7210.5263 0.78947368 -2.0714286 0.051 0.293
7210.5263 0.78947368 -1.6428571 0.121 0.33
7210.5263 0.78947368 -1.2142857 0.126 0.334
7210.5263 0.78947368 -0.78571429 0.115 0.337
7210.5263 0.78947368 -0.35714286 0.135 0.349
7210.5263 0.78947368 0.071428571 0.14 0.349
7210.5263 0.78947368 0.5 0.166 0.387
7473.6842 0.78947368 -2.5 0 0.221
7473.6842 0.78947368 -2.0714286 0 0.221
7473.6842 0.78947368 -1.6428571 0.084 0.265
4842.1053 0 -0.35714286 -0.05 0.745
7473.6842 0.78947368 -1.2142857 0.052 0.258
7473.6842 0.78947368 -0.78571429 0.091 0.277
7473.6842 0.78947368 -0.35714286 0.14 0.326
7473.6842 0.78947368 0.071428571 0.188 0.374
7473.6842 0.78947368 0.5 0.243 0.442
7736.8421 0.78947368 -2.5 0.167 0.299
7736.8421 0.78947368 -2.0714286 0.172 0.299
7736.8421 0.78947368 -1.6428571 0.179 0.313
7736.8421 0.78947368 -1.2142857 0.183 0.326
7736.8421 0.78947368 -0.78571429 0.197 0.336
4842.1053 0 0.071428571 -0.031 0.757
7736.8421 0.78947368 -0.35714286 0.221 0.366
7736.8421 0.78947368 0.071428571 0.202 0.364
7736.8421 0.78947368 0.5 0.195 0.346
8000 0.78947368 -2.5 0.168 0.19
8000 0.78947368 -2.0714286 0.17 0.195
8000 0.78947368 -1.6428571 0.177 0.203
8000 0.78947368 -1.2142857 0.106 0.212
8000 0.78947368 -0.78571429 0.218 0.224
8000 0.78947368 -0.35714286 0.235 0.256
8000 0.78947368 0.071428571 0.201 0.269
4842.1053 0 0.5 -0.016 0.779
8000 0.78947368 0.5 0.149 0.206
3000 1.0526316 -2.5 -1.466 0.48
3000 1.0526316 -2.0714286 -1.817 0.448
3000 1.0526316 -1.6428571 -2.403 0.335
3000 1.0526316 -1.2142857 -3.113 0.129
3000 1.0526316 -0.78571429 -3.748 -0.185
3000 1.0526316 -0.35714286 -4.173 -0.591
3000 1.0526316 0.071428571 -4.46 -1.006
3000 1.0526316 0.5 -4.654 -1.331
3263.1579 1.0526316 -2.5 -1.197 0.452
3263.1579 1.0526316 -2.0714286 -1.336 0.429
5105.2632 0 -2.5 0.001 0.724
3263.1579 1.0526316 -1.6428571 -1.654 0.364
3263.1579 1.0526316 -1.2142857 -2.177 0.244
3263.1579 1.0526316 -0.78571429 -2.835 0.045
3263.1579 1.0526316 -0.35714286 -3.447 -0.24
3263.1579 1.0526316 0.071428571 -3.916 -0.572
3263.1579 1.0526316 0.5 -4.214 -0.854
3526.3158 1.0526316 -2.5 -0.996 0.437
3526.3158 1.0526316 -2.0714286 -1.023 0.42
3526.3158 1.0526316 -1.6428571 -1.115 0.394
3526.3158 1.0526316 -1.2142857 -1.291 0.361
5105.2632 0 -2.0714286 -0.012 0.718
3526.3158 1.0526316 -0.78571429 -1.558 0.321
3526.3158 1.0526316 -0.35714286 -1.892 0.272
3526.3158 1.0526316 0.071428571 -2.248 0.202
3526.3158 1.0526316 0.5 -2.57 0.109
3789.4737 1.0526316 -2.5 -0.794 0.475
3789.4737 1.0526316 -2.0714286 -0.781 0.463
3789.4737 1.0526316 -1.6428571 -0.779 0.456
3789.4737 1.0526316 -1.2142857 -0.794 0.456
3789.4737 1.0526316 -0.78571429 -0.838 0.462
3789.4737 1.0526316 -0.35714286 -0.926 0.475
5105.2632 0 -1.6428571 -0.005 0.724
3789.4737 1.0526316 0.071428571 -1.066 0.491
3789.4737 1.0526316 0.5 -1.26 0.503
4052.6316 1.0526316 -2.5 -0.549 0.575
4052.6316 1.0526316 -2.0714286 -0.535 0.561
4052.6316 1.0526316 -1.6428571 -0.523 0.554
4052.6316 1.0526316 -1.2142857 -0.513 0.555
4052.6316 1.0526316 -0.78571429 -0.508 0.562
4052.6316 1.0526316 -0.35714286 -0.513 0.575
4052.6316 1.0526316 0.071428571 -0.543 0.596
4052.6316 1.0526316 0.5 -0.609 0.623
5105.2632 0 -1.2142857 0.008 0.733
4315.7895 1.0526316 -2.5 -0.353 0.648
4315.7895 1.0526316 -2.0714286 -0.342 0.637
4315.7895 1.0526316 -1.6428571 -0.331 0.629
4315.7895 1.0526316 -1.2142857 -0.32 0.627
4315.7895 1.0526316 -0.78571429 -0.308 0.633
4315.7895 1.0526316 -0.35714286 -0.298 0.645
4315.7895 1.0526316 0.071428571 -0.293 0.663
4315.7895 1.0526316 0.5 -0.304 0.689
4578.9474 1.0526316 -2.5 -0.209 0.68
5105.2632 0 -0.78571429 0.024 0.742
4578.9474 1.0526316 -2.0714286 -0.201 0.676
4578.9474 1.0526316 -1.6428571 -0.191 0.672
4578.9474 1.0526316 -1.2142857 -0.179 0.672
4578.9474 1.0526316 -0.78571429 -0.166 0.677
4578.9474 1.0526316 -0.35714286 -0.151 0.689
4578.9474 1.0526316 0.071428571 -0.137 0.708
4578.9474 1.0526316 0.5 -0.131 0.734
4842.1053 1.0526316 -2.5 -0.108 0.68
4842.1053 1.0526316 -2.0714286 -0.1 0.684
4842.1053 1.0526316 -1.6428571 -0.089 0.687
5105.2632 0 -0.35714286 0.041 0.753
3000 0 0.071428571 -5.343 -1.365
4842.1053 1.0526316 -1.2142857 -0.077 0.691
4842.1053 1.0526316 -0.78571429 -0.063 0.698
4842.1053 1.0526316 -0.35714286 -0.045 0.712
4842.1053 1.0526316 0.071428571 -0.027 0.732
4842.1053 1.0526316 0.5 -0.013 0.76
5105.2632 1.0526316 -2.5 -0.037 0.663
5105.2632 1.0526316 -2.0714286 -0.029 0.67
5105.2632 1.0526316 -1.6428571 -0.017 0.678
5105.2632 1.0526316 -1.2142857 -0.003 0.688
5105.2632 1.0526316 -0.78571429 0.013 0.699
5105.2632 0 0.071428571 0.06 0.768
5105.2632 1.0526316 -0.35714286 0.032 0.715
5105.2632 1.0526316 0.071428571 0.053 0.737
5105.2632 1.0526316 0.5 0.072 0.768
5368.4211 1.0526316 -2.5 0.014 0.638
5368.4211 1.0526316 -2.0714286 0.022 0.645
5368.4211 1.0526316 -1.6428571 0.034 0.655
5368.4211 1.0526316 -1.2142857 0.05 0.668
5368.4211 1.0526316 -0.78571429 0.069 0.683
5368.4211 1.0526316 -0.35714286 0.09 0.702
5368.4211 1.0526316 0.071428571 0.114 0.727
5105.2632 0 0.5 0.079 0.79
5368.4211 1.0526316 0.5 0.136 0.759
5631.5789 1.0526316 -2.5 0.052 0.607
5631.5789 1.0526316 -2.0714286 0.06 0.614
5631.5789 1.0526316 -1.6428571 0.071 0.623
5631.5789 1.0526316 -1.2142857 0.088 0.637
5631.5789 1.0526316 -0.78571429 0.109 0.655
5631.5789 1.0526316 -0.35714286 0.133 0.676
5631.5789 1.0526316 0.071428571 0.159 0.703
5631.5789 1.0526316 0.5 0.184 0.736
5894.7368 1.0526316 -2.5 0.078 0.569
5894.7368 1.0526316 -2.0714286 0.086 0.575
5368.4211 0 -2.5 0.039 0.68
5894.7368 1.0526316 -1.6428571 0.1 0.585
5894.7368 1.0526316 -1.2142857 0.116 0.599
5894.7368 1.0526316 -0.78571429 0.136 0.619
5894.7368 1.0526316 -0.35714286 0.161 0.64
5894.7368 1.0526316 0.071428571 0.191 0.668
5894.7368 1.0526316 0.5 0.218 0.703
6157.8947 1.0526316 -2.5 0.102 0.529
6157.8947 1.0526316 -2.0714286 0.11 0.537
6157.8947 1.0526316 -1.6428571 0.119 0.544
6157.8947 1.0526316 -1.2142857 0.135 0.557
5368.4211 0 -2.0714286 0.048 0.687
6157.8947 1.0526316 -0.78571429 0.16 0.578
6157.8947 1.0526316 -0.35714286 0.185 0.6
6157.8947 1.0526316 0.071428571 0.212 0.625
6157.8947 1.0526316 0.5 0.241 0.66
6421.0526 1.0526316 -2.5 0.116 0.491
6421.0526 1.0526316 -2.0714286 0.123 0.496
6421.0526 1.0526316 -1.6428571 0.132 0.506
6421.0526 1.0526316 -1.2142857 0.145 0.517
6421.0526 1.0526316 -0.78571429 0.169 0.534
6421.0526 1.0526316 -0.35714286 0.192 0.555
5368.4211 0 -1.6428571 0.058 0.695
6421.0526 1.0526316 0.071428571 0.224 0.583
6421.0526 1.0526316 0.5 0.255 0.616
6684.2105 1.0526316 -2.5 0.121 0.442
6684.2105 1.0526316 -2.0714286 0.129 0.448
6684.2105 1.0526316 -1.6428571 0.139 0.456
6684.2105 1.0526316 -1.2142857 0.152 0.466
6684.2105 1.0526316 -0.78571429 0.17 0.481
6684.2105 1.0526316 -0.35714286 0.197 0.497
6684.2105 1.0526316 0.071428571 0.207 0.516
6684.2105 1.0526316 0.5 0.253 0.556
5368.4211 0 -1.2142857 0.071 0.707
6947.3684 1.0526316 -2.5 0.135 0.395
6947.3684 1.0526316 -2.0714286 0.141 0.397
6947.3684 1.0526316 -1.6428571 0.144 0.403
6947.3684 1.0526316 -1.2142857 0.144 0.402
6947.3684 1.0526316 -0.78571429 0.168 0.424
6947.3684 1.0526316 -0.35714286 0.178 0.426
6947.3684 1.0526316 0.071428571 0.182 0.437
6947.3684 1.0526316 0.5 0.227 0.475
7210.5263 1.0526316 -2.5 0.075 0.31
5368.4211 0 -0.78571429 0.089 0.721
7210.5263 1.0526316 -2.0714286 0.075 0.307
7210.5263 1.0526316 -1.6428571 0.126 0.334
7210.5263 1.0526316 -1.2142857 0.132 0.339
7210.5263 1.0526316 -0.78571429 0.129 0.345
7210.5263 1.0526316 -0.35714286 0.148 0.358
7210.5263 1.0526316 0.071428571 0.158 0.363
7210.5263 1.0526316 0.5 0.185 0.398
7473.6842 1.0526316 -2.5 0.031 0.236
7473.6842 1.0526316 -2.0714286 0.032 0.237
7473.6842 1.0526316 -1.6428571 0.093 0.269
5368.4211 0 -0.35714286 0.107 0.739
7473.6842 1.0526316 -1.2142857 0.074 0.266
7473.6842 1.0526316 -0.78571429 0.105 0.283
7473.6842 1.0526316 -0.35714286 0.145 0.321
7473.6842 1.0526316 0.071428571 0.186 0.361
7473.6842 1.0526316 0.5 0.233 0.417
7736.8421 1.0526316 -2.5 0.14 0.272
7736.8421 1.0526316 -2.0714286 0.146 0.273
7736.8421 1.0526316 -1.6428571 0.153 0.285
7736.8421 1.0526316 -1.2142857 0.159 0.297
7736.8421 1.0526316 -0.78571429 0.174 0.308
5368.4211 0 0.071428571 0.13 0.759
7736.8421 1.0526316 -0.35714286 0.196 0.333
7736.8421 1.0526316 0.071428571 0.19 0.338
7736.8421 1.0526316 0.5 0.193 0.334
8000 1.0526316 -2.5 0.138 0.179
8000 1.0526316 -2.0714286 0.14 0.184
8000 1.0526316 -1.6428571 0.149 0.192
8000 1.0526316 -1.2142857 0.098 0.202
8000 1.0526316 -0.78571429 0.186 0.214
8000 1.0526316 -0.35714286 0.204 0.243
8000 1.0526316 0.071428571 0.185 0.257
5368.4211 0 0.5 0.148 0.782
8000 1.0526316 0.5 0.153 0.216
3000 0 0.5 -4.188 -0.98
3000 1.3157895 -2.5 -1.384 0.498
3000 1.3157895 -2.0714286 -1.695 0.476
3000 1.3157895 -1.6428571 -2.296 0.377
3000 1.3157895 -1.2142857 -2.996 0.188
3000 1.3157895 -0.78571429 -3.61 -0.102
3000 1.3157895 -0.35714286 -4.026 -0.483
3000 1.3157895 0.071428571 -4.3 -0.882
3000 1.3157895 0.5 -4.483 -1.202
3263.1579 1.3157895 -2.5 -1.127 0.479
3263.1579 1.3157895 -2.0714286 -1.273 0.457
5631.5789 0 -2.5 0.08 0.637
3263.1579 1.3157895 -1.6428571 -1.585 0.399
3263.1579 1.3157895 -1.2142857 -2.097 0.283
3263.1579 1.3157895 -0.78571429 -2.746 0.089
3263.1579 1.3157895 -0.35714286 -3.357 -0.195
3263.1579 1.3157895 0.071428571 -3.832 -0.534
3263.1579 1.3157895 0.5 -4.169 -0.852
3526.3158 1.3157895 -2.5 -0.943 0.458
3526.3158 1.3157895 -2.0714286 -0.975 0.443
3526.3158 1.3157895 -1.6428571 -1.077 0.417
3526.3158 1.3157895 -1.2142857 -1.268 0.38
5631.5789 0 -2.0714286 0.082 0.644
3526.3158 1.3157895 -0.78571429 -1.554 0.333
3526.3158 1.3157895 -0.35714286 -1.909 0.273
3526.3158 1.3157895 0.071428571 -2.279 0.19
3526.3158 1.3157895 0.5 -2.602 0.086
3789.4737 1.3157895 -2.5 -0.756 0.483
3789.4737 1.3157895 -2.0714286 -0.753 0.469
3789.4737 1.3157895 -1.6428571 -0.759 0.461
3789.4737 1.3157895 -1.2142857 -0.784 0.46
3789.4737 1.3157895 -0.78571429 -0.84 0.464
3789.4737 1.3157895 -0.35714286 -0.94 0.476
5631.5789 0 -1.6428571 0.093 0.652
3789.4737 1.3157895 0.071428571 -1.093 0.49
3789.4737 1.3157895 0.5 -1.297 0.497
4052.6316 1.3157895 -2.5 -0.528 0.571
4052.6316 1.3157895 -2.0714286 -0.52 0.557
4052.6316 1.3157895 -1.6428571 -0.513 0.55
4052.6316 1.3157895 -1.2142857 -0.507 0.552
4052.6316 1.3157895 -0.78571429 -0.505 0.56
4052.6316 1.3157895 -0.35714286 -0.515 0.574
4052.6316 1.3157895 0.071428571 -0.55 0.595
5631.5789 0 -1.2142857 0.111 0.67
4052.6316 1.3157895 0.5 -0.623 0.622
4315.7895 1.3157895 -2.5 -0.34 0.64
4315.7895 1.3157895 -2.0714286 -0.333 0.628
4315.7895 1.3157895 -1.6428571 -0.325 0.622
4315.7895 1.3157895 -1.2142857 -0.316 0.622
4315.7895 1.3157895 -0.78571429 -0.306 0.629
4315.7895 1.3157895 -0.35714286 -0.297 0.642
4315.7895 1.3157895 0.071428571 -0.294 0.661
4315.7895 1.3157895 0.5 -0.308 0.687
4578.9474 1.3157895 -2.5 -0.205 0.67
5631.5789 0 -0.78571429 0.138 0.685
4578.9474 1.3157895 -2.0714286 -0.197 0.666
4578.9474 1.3157895 -1.6428571 -0.189 0.663
4578.9474 1.3157895 -1.2142857 -0.178 0.664
4578.9474 1.3157895 -0.78571429 -0.166 0.671
4578.9474 1.3157895 -0.35714286 -0.151 0.685
4578.9474 1.3157895 0.071428571 -0.138 0.704
4578.9474 1.3157895 0.5 -0.132 0.731
4842.1053 1.3157895 -2.5 -0.11 0.67
4842.1053 1.3157895 -2.0714286 -0.101 0.674
4842.1053 1.3157895 -1.6428571 -0.091 0.678
5631.5789 0 -0.35714286 0.157 0.707
4842.1053 1.3157895 -1.2142857 -0.079 0.682
4842.1053 1.3157895 -0.78571429 -0.064 0.691
4842.1053 1.3157895 -0.35714286 -0.047 0.706
4842.1053 1.3157895 0.071428571 -0.028 0.728
4842.1053 1.3157895 0.5 -0.014 0.756
5105.2632 1.3157895 -2.5 -0.043 0.653
5105.2632 1.3157895 -2.0714286 -0.034 0.66
5105.2632 1.3157895 -1.6428571 -0.022 0.669
5105.2632 1.3157895 -1.2142857 -0.007 0.679
5105.2632 1.3157895 -0.78571429 0.009 0.691
5631.5789 0 0.071428571 0.18 0.731
5105.2632 1.3157895 -0.35714286 0.029 0.708
5105.2632 1.3157895 0.071428571 0.051 0.732
5105.2632 1.3157895 0.5 0.07 0.764
5368.4211 1.3157895 -2.5 0.006 0.629
5368.4211 1.3157895 -2.0714286 0.015 0.636
5368.4211 1.3157895 -1.6428571 0.027 0.646
5368.4211 1.3157895 -1.2142857 0.044 0.66
5368.4211 1.3157895 -0.78571429 0.063 0.676
5368.4211 1.3157895 -0.35714286 0.085 0.695
5368.4211 1.3157895 0.071428571 0.11 0.721
5631.5789 0 0.5 0.201 0.758
5368.4211 1.3157895 0.5 0.133 0.755
5631.5789 1.3157895 -2.5 0.043 0.598
5631.5789 1.3157895 -2.0714286 0.051 0.605
5631.5789 1.3157895 -1.6428571 0.064 0.616
5631.5789 1.3157895 -1.2142857 0.08 0.63
5631.5789 1.3157895 -0.78571429 0.102 0.648
5631.5789 1.3157895 -0.35714286 0.127 0.67
5631.5789 1.3157895 0.071428571 0.154 0.698
5631.5789 1.3157895 0.5 0.18 0.732
5894.7368 1.3157895 -2.5 0.07 0.563
5894.7368 1.3157895 -2.0714286 0.079 0.57
5894.7368 0 -2.5 0.089 0.583
5894.7368 1.3157895 -1.6428571 0.092 0.58
5894.7368 1.3157895 -1.2142857 0.108 0.594
5894.7368 1.3157895 -0.78571429 0.129 0.613
5894.7368 1.3157895 -0.35714286 0.155 0.635
5894.7368 1.3157895 0.071428571 0.186 0.664
5894.7368 1.3157895 0.5 0.214 0.699
6157.8947 1.3157895 -2.5 0.094 0.524
6157.8947 1.3157895 -2.0714286 0.102 0.532
6157.8947 1.3157895 -1.6428571 0.112 0.54
6157.8947 1.3157895 -1.2142857 0.128 0.553
5894.7368 0 -2.0714286 0.098 0.589
6157.8947 1.3157895 -0.78571429 0.152 0.573
6157.8947 1.3157895 -0.35714286 0.178 0.596
3263.1579 0 -2.5 -1.587 0.311
6157.8947 1.3157895 0.071428571 0.206 0.623
6157.8947 1.3157895 0.5 0.237 0.658
6421.0526 1.3157895 -2.5 0.109 0.486
6421.0526 1.3157895 -2.0714286 0.116 0.491
6421.0526 1.3157895 -1.6428571 0.126 0.501
6421.0526 1.3157895 -1.2142857 0.14 0.512
6421.0526 1.3157895 -0.78571429 0.163 0.529
6421.0526 1.3157895 -0.35714286 0.187 0.551
5894.7368 0 -1.6428571 0.119 0.599
6421.0526 1.3157895 0.071428571 0.219 0.58
6421.0526 1.3157895 0.5 0.251 0.613
6684.2105 1.3157895 -2.5 0.118 0.439
6684.2105 1.3157895 -2.0714286 0.125 0.445
6684.2105 1.3157895 -1.6428571 0.135 0.453
6684.2105 1.3157895 -1.2142857 0.148 0.463
6684.2105 1.3157895 -0.78571429 0.167 0.479
6684.2105 1.3157895 -0.35714286 0.194 0.496
6684.2105 1.3157895 0.071428571 0.21 0.518
5894.7368 0 -1.2142857 0.139 0.614
6684.2105 1.3157895 0.5 0.252 0.556
6947.3684 1.3157895 -2.5 0.13 0.393
6947.3684 1.3157895 -2.0714286 0.136 0.396
6947.3684 1.3157895 -1.6428571 0.141 0.402
6947.3684 1.3157895 -1.2142857 0.145 0.404
6947.3684 1.3157895 -0.78571429 0.166 0.423
6947.3684 1.3157895 -0.35714286 0.181 0.431
6947.3684 1.3157895 0.071428571 0.193 0.447
6947.3684 1.3157895 0.5 0.234 0.482
7210.5263 1.3157895 -2.5 0.089 0.318
5894.7368 0 -0.78571429 0.158 0.643
7210.5263 1.3157895 -2.0714286 0.091 0.317
7210.5263 1.3157895 -1.6428571 0.127 0.337
7210.5263 1.3157895 -1.2142857 0.134 0.343
7210.5263 1.3157895 -0.78571429 0.138 0.351
7210.5263 1.3157895 -0.35714286 0.157 0.365
7210.5263 1.3157895 0.071428571 0.172 0.376
7210.5263 1.3157895 0.5 0.2 0.408
7473.6842 1.3157895 -2.5 0.054 0.248
7473.6842 1.3157895 -2.0714286 0.057 0.25
7473.6842 1.3157895 -1.6428571 0.099 0.272
5894.7368 0 -0.35714286 0.181 0.658
7473.6842 1.3157895 -1.2142857 0.09 0.274
7473.6842 1.3157895 -0.78571429 0.116 0.289
7473.6842 1.3157895 -0.35714286 0.148 0.319
7473.6842 1.3157895 0.071428571 0.184 0.353
7473.6842 1.3157895 0.5 0.226 0.399
7736.8421 1.3157895 -2.5 0.118 0.251
7736.8421 1.3157895 -2.0714286 0.124 0.254
7736.8421 1.3157895 -1.6428571 0.132 0.264
7736.8421 1.3157895 -1.2142857 0.14 0.275
7736.8421 1.3157895 -0.78571429 0.155 0.287
5894.7368 0 0.071428571 0.213 0.682
7736.8421 1.3157895 -0.35714286 0.176 0.308
7736.8421 1.3157895 0.071428571 0.18 0.318
7736.8421 1.3157895 0.5 0.192 0.324
8000 1.3157895 -2.5 0.113 0.171
8000 1.3157895 -2.0714286 0.116 0.176
8000 1.3157895 -1.6428571 0.126 0.184
8000 1.3157895 -1.2142857 0.092 0.194
8000 1.3157895 -0.78571429 0.16 0.207
8000 1.3157895 -0.35714286 0.179 0.232
8000 1.3157895 0.071428571 0.172 0.248
5894.7368 0 0.5 0.235 0.718
8000 1.3157895 0.5 0.156 0.225
3000 1.5789474 -2.5 -1.331 0.508
3000 1.5789474 -2.0714286 -1.591 0.495
3000 1.5789474 -1.6428571 -2.182 0.414
3000 1.5789474 -1.2142857 -2.886 0.242
3000 1.5789474 -0.78571429 -3.493 -0.026
3000 1.5789474 -0.35714286 -3.895 -0.38
3000 1.5789474 0.071428571 -4.158 -0.762
3000 1.5789474 0.5 -4.346 -1.08
3263.1579 1.5789474 -2.5 -1.067 0.504
3263.1579 1.5789474 -2.0714286 -1.211 0.482
6157.8947 0 -2.5 0.115 0.535
3263.1579 1.5789474 -1.6428571 -1.523 0.43
3263.1579 1.5789474 -1.2142857 -2.026 0.321
3263.1579 1.5789474 -0.78571429 -2.662 0.133
3263.1579 1.5789474 -0.35714286 -3.267 -0.146
3263.1579 1.5789474 0.071428571 -3.738 -0.486
3263.1579 1.5789474 0.5 -4.094 -0.824
3526.3158 1.5789474 -2.5 -0.898 0.48
3526.3158 1.5789474 -2.0714286 -0.937 0.464
3526.3158 1.5789474 -1.6428571 -1.046 0.438
3526.3158 1.5789474 -1.2142857 -1.249 0.4
6157.8947 0 -2.0714286 0.122 0.55
3526.3158 1.5789474 -0.78571429 -1.551 0.347
3526.3158 1.5789474 -0.35714286 -1.927 0.275
3526.3158 1.5789474 0.071428571 -2.312 0.178
3526.3158 1.5789474 0.5 -2.64 0.06
3789.4737 1.5789474 -2.5 -0.723 0.493
3789.4737 1.5789474 -2.0714286 -0.727 0.478
3789.4737 1.5789474 -1.6428571 -0.742 0.469
3789.4737 1.5789474 -1.2142857 -0.777 0.465
3789.4737 1.5789474 -0.78571429 -0.845 0.468
3789.4737 1.5789474 -0.35714286 -0.959 0.477
6157.8947 0 -1.6428571 0.128 0.549
3789.4737 1.5789474 0.071428571 -1.124 0.488
3789.4737 1.5789474 0.5 -1.339 0.49
4052.6316 1.5789474 -2.5 -0.511 0.567
4052.6316 1.5789474 -2.0714286 -0.509 0.553
4052.6316 1.5789474 -1.6428571 -0.506 0.547
4052.6316 1.5789474 -1.2142857 -0.503 0.55
4052.6316 1.5789474 -0.78571429 -0.504 0.559
4052.6316 1.5789474 -0.35714286 -0.519 0.573
4052.6316 1.5789474 0.071428571 -0.561 0.594
